Order_ID,Customer_ID,Product_ID,Warehouse_ID,Order_Date,Ship_Date,Delivery_Date,Shipping_Mode,Quantity,Sales,Profit,Delivery_Status
O00822,C0228,P009,W01,2024-05-03,2024-05-05,2024-05-07,Express,5,15737.55,6462.55,On Time
O00823,C0257,P041,W08,2024-05-22,2024-05-23,2024-05-24,Same Day,3,12425.25,4406.25,On Time
O00824,C0236,P145,W03,2025-02-03,2025-02-05,2025-02-10,Standard,3,5723.88,1466.88,On Time
O00825,C0338,P121,W08,2024-11-06,2024-11-07,2024-11-12,Standard,5,13257.0,3937.0,On Time
O00826,C0300,P149,W03,2025-11-05,2025-11-07,2025-11-09,Express,3,19494.36,5010.36,On Time
O00827,C0390,P122,W08,2024-04-08,2024-04-10,2024-04-15,Standard,3,2647.59,925.59,On Time
O00828,C0032,P108,W07,2024-08-30,2024-08-30,2024-09-04,Standard,1,901.74,378.74,On Time
O00829,C0165,P008,W10,2024-03-15,2024-03-16,2024-03-18,Express,2,7582.66,2982.66,On Time
O00830,C0348,P126,W04,2025-10-14,2025-10-16,2025-10-17,Same Day,4,11903.0,3567.0,On Time
O00831,C0018,P025,W02,2025-03-20,2025-03-22,2025-03-27,Standard,2,8875.32,3733.32,On Time
O00832,C0098,P136,W02,2025-02-21,2025-02-23,2025-02-24,Same Day,4,11973.4,4009.4,On Time
O00833,C0219,P018,W09,2024-12-26,2024-12-27,2024-12-28,Same Day,4,26151.28,9707.28,On Time
O00834,C0277,P014,W02,2024-05-10,2024-05-12,2024-05-15,Express,5,3969.35,819.35,Late
O00835,C0274,P074,W06,2024-10-23,2024-10-24,2024-10-27,Express,1,1530.6,359.6,Late
O00836,C0242,P029,W10,2025-05-27,2025-05-28,2025-06-02,Express,5,32059.6,10409.6,Late
O00837,C0253,P016,W03,2024-07-24,2024-07-25,2024-08-03,Standard,2,860.9,376.9,Late
O00838,C0379,P107,W06,2025-09-16,2025-09-18,2025-09-23,Standard,5,4232.95,1122.95,On Time
O00839,C0333,P130,W01,2024-05-12,2024-05-13,2024-05-16,Same Day,2,8030.62,1860.62,Late
O00840,C0312,P051,W01,2024-08-21,2024-08-21,2024-08-26,Standard,5,33559.7,13274.7,On Time
O00841,C0360,P033,W07,2025-07-19,2025-07-20,2025-07-25,Standard,4,16121.56,5657.56,On Time
O00842,C0119,P015,W06,2025-01-11,2025-01-12,2025-01-17,Standard,2,10256.54,2118.54,On Time
O00843,C0040,P064,W01,2025-07-03,2025-07-05,2025-07-10,Standard,1,3859.67,1575.67,On Time
O00844,C0067,P063,W10,2024-02-14,2024-02-15,2024-02-17,Express,3,13352.79,5180.79,On Time
O00845,C0228,P092,W09,2024-03-19,2024-03-19,2024-03-21,Express,2,11913.68,2973.68,On Time
O00846,C0258,P082,W09,2024-10-26,2024-10-28,2024-11-02,Standard,5,28507.9,10337.9,On Time
O00847,C0157,P134,W05,2025-12-23,2025-12-25,2025-12-28,Express,2,4523.06,1871.06,Late
O00848,C0011,P117,W08,2024-05-25,2024-05-25,2024-05-30,Standard,1,4353.22,1210.22,On Time
O00849,C0010,P099,W02,2025-08-25,2025-08-26,2025-08-31,Express,4,21938.2,5622.2,Late
O00850,C0391,P009,W09,2024-07-07,2024-07-09,2024-07-13,Express,5,15737.55,6462.55,Late
O00851,C0223,P088,W04,2024-12-10,2024-12-11,2024-12-12,Same Day,5,10118.25,3383.25,On Time
O00852,C0238,P074,W07,2024-02-28,2024-02-28,2024-02-29,Same Day,5,7653.0,1798.0,On Time
O00853,C0465,P061,W07,2025-06-15,2025-06-16,2025-06-21,Standard,2,3860.34,1300.34,On Time
O00854,C0020,P147,W09,2024-10-07,2024-10-07,2024-10-12,Standard,4,16025.04,6469.04,On Time
O00855,C0434,P083,W02,2025-10-30,2025-11-01,2025-11-06,Standard,3,8620.92,2107.92,On Time
O00856,C0481,P015,W09,2024-02-07,2024-02-08,2024-02-10,Express,5,25641.35,5296.35,On Time
O00857,C0066,P067,W03,2024-11-17,2024-11-17,2024-11-23,Express,4,33292.24,14760.24,Late
O00858,C0441,P048,W04,2025-09-24,2025-09-26,2025-10-02,Standard,5,17699.8,7724.8,Late
O00859,C0121,P012,W06,2024-09-22,2024-09-23,2024-09-28,Standard,5,14531.15,3731.15,On Time
O00860,C0425,P147,W04,2024-04-25,2024-04-27,2024-05-02,Standard,3,12018.78,4851.78,On Time
O00861,C0500,P093,W06,2024-10-16,2024-10-16,2024-10-21,Standard,3,9103.65,1741.65,On Time
O00862,C0014,P039,W03,2024-10-28,2024-10-30,2024-11-04,Standard,5,1729.5,454.5,On Time
O00863,C0194,P089,W09,2025-06-07,2025-06-09,2025-06-10,Same Day,2,7156.6,2920.6,On Time
O00864,C0376,P148,W04,2025-10-26,2025-10-26,2025-10-31,Standard,5,28906.4,12626.4,On Time
O00865,C0163,P134,W08,2025-06-24,2025-06-24,2025-06-25,Same Day,4,9046.12,3742.12,On Time
O00866,C0355,P081,W06,2024-09-06,2024-09-07,2024-09-12,Standard,1,1370.53,246.53,On Time
O00867,C0335,P020,W06,2025-02-23,2025-02-24,2025-03-01,Standard,3,4449.51,1653.51,On Time
O00868,C0341,P105,W03,2025-03-04,2025-03-04,2025-03-05,Same Day,5,7425.4,3190.4,On Time
O00869,C0295,P130,W02,2024-12-15,2024-12-16,2024-12-21,Standard,2,8030.62,1860.62,On Time
O00870,C0381,P142,W03,2024-07-03,2024-07-04,2024-07-13,Standard,4,2041.8,681.8,Late
O00871,C0182,P100,W03,2025-12-07,2025-12-07,2025-12-12,Standard,4,18263.12,7611.12,On Time
O00872,C0312,P087,W06,2025-12-30,2025-12-31,2026-01-05,Standard,5,16352.8,6457.8,On Time
O00873,C0376,P123,W07,2025-02-22,2025-02-24,2025-02-26,Express,2,3375.16,585.16,On Time
O00874,C0195,P095,W01,2025-06-05,2025-06-05,2025-06-10,Standard,4,28468.04,9456.04,On Time
O00875,C0289,P088,W04,2025-08-25,2025-08-26,2025-08-31,Standard,1,2023.65,676.65,On Time
O00876,C0451,P072,W04,2024-07-01,2024-07-01,2024-07-06,Standard,5,20450.95,4065.95,On Time
O00877,C0481,P044,W08,2024-05-01,2024-05-02,2024-05-04,Express,3,16658.82,4622.82,On Time
O00878,C0463,P008,W03,2024-08-25,2024-08-27,2024-09-01,Express,5,18956.65,7456.65,Late
O00879,C0219,P073,W01,2024-07-18,2024-07-18,2024-07-20,Express,5,29544.05,6459.05,On Time
O00880,C0135,P111,W02,2024-10-29,2024-10-29,2024-10-30,Same Day,4,13640.16,5900.16,On Time
O00881,C0168,P057,W02,2025-11-15,2025-11-15,2025-11-17,Express,1,1853.28,426.28,On Time
O00882,C0222,P081,W02,2025-10-07,2025-10-09,2025-10-10,Same Day,1,1370.53,246.53,On Time
O00883,C0071,P003,W01,2024-11-21,2024-11-21,2024-11-22,Same Day,2,6698.64,1818.64,On Time
O00884,C0068,P128,W03,2024-07-19,2024-07-20,2024-07-22,Express,3,12047.34,3152.34,On Time
O00885,C0215,P046,W09,2025-03-20,2025-03-20,2025-03-22,Express,1,4434.14,1687.14,On Time
O00886,C0431,P047,W08,2024-08-28,2024-08-30,2024-09-01,Express,3,11148.3,3300.3,On Time
O00887,C0050,P124,W10,2025-05-16,2025-05-18,2025-05-20,Express,3,23138.01,8186.01,On Time
O00888,C0091,P109,W06,2024-10-21,2024-10-22,2024-10-24,Express,1,6355.74,1577.74,On Time
O00889,C0211,P126,W03,2024-12-21,2024-12-23,2024-12-25,Express,5,14878.75,4458.75,On Time
O00890,C0211,P067,W09,2024-08-08,2024-08-09,2024-08-14,Standard,3,24969.18,11070.18,On Time
O00891,C0158,P087,W08,2024-09-23,2024-09-23,2024-09-25,Express,1,3270.56,1291.56,On Time
O00892,C0310,P085,W02,2024-06-19,2024-06-21,2024-06-26,Standard,2,1610.82,414.82,On Time
O00893,C0186,P133,W09,2025-12-22,2025-12-23,2025-12-26,Express,2,1980.38,786.38,Late
O00894,C0212,P096,W05,2025-02-09,2025-02-11,2025-02-16,Standard,3,16658.01,6692.01,On Time
O00895,C0081,P125,W09,2024-01-14,2024-01-14,2024-01-21,Standard,1,3381.01,763.01,Late
O00896,C0068,P097,W05,2025-12-05,2025-12-05,2025-12-10,Standard,4,20865.16,6425.16,On Time
O00897,C0406,P025,W10,2024-01-16,2024-01-18,2024-01-19,Same Day,5,22188.3,9333.3,On Time
O00898,C0235,P078,W09,2024-11-15,2024-11-16,2024-11-18,Express,3,20333.58,6353.58,On Time
O00899,C0288,P057,W05,2025-08-13,2025-08-14,2025-08-16,Express,4,7413.12,1705.12,On Time
O00900,C0391,P101,W07,2025-06-30,2025-07-02,2025-07-09,Standard,3,20949.42,8970.42,Late
O00901,C0330,P145,W08,2024-01-26,2024-01-27,2024-02-01,Standard,1,1907.96,488.96,On Time
O00902,C0073,P064,W03,2024-03-26,2024-03-26,2024-04-01,Same Day,1,3859.67,1575.67,Late
O00903,C0428,P080,W08,2025-08-03,2025-08-03,2025-08-08,Standard,3,6021.36,1611.36,On Time
O00904,C0280,P144,W05,2025-09-05,2025-09-06,2025-09-11,Standard,4,7535.56,3231.56,On Time
O00905,C0218,P021,W08,2024-11-25,2024-11-26,2024-11-27,Same Day,1,7530.84,2947.84,On Time
O00906,C0020,P113,W02,2024-06-14,2024-06-16,2024-06-17,Same Day,1,3537.2,1350.2,On Time
O00907,C0061,P003,W09,2025-06-21,2025-06-22,2025-06-27,Standard,3,10047.96,2727.96,On Time
O00908,C0333,P096,W06,2025-11-23,2025-11-24,2025-11-25,Same Day,5,27763.35,11153.35,On Time
O00909,C0237,P065,W06,2024-07-28,2024-07-30,2024-07-31,Same Day,4,12283.08,4343.08,On Time
O00910,C0241,P046,W08,2024-05-18,2024-05-18,2024-05-21,Same Day,2,8868.28,3374.28,Late
O00911,C0240,P016,W08,2025-12-11,2025-12-11,2025-12-12,Same Day,5,2152.25,942.25,On Time
O00912,C0421,P071,W01,2024-08-19,2024-08-20,2024-08-21,Same Day,3,20010.45,8388.45,On Time
O00913,C0304,P052,W09,2025-10-01,2025-10-02,2025-10-04,Express,1,3296.0,1307.0,On Time
O00914,C0331,P134,W02,2024-07-01,2024-07-02,2024-07-03,Same Day,5,11307.65,4677.65,On Time
O00915,C0087,P122,W10,2025-08-29,2025-08-31,2025-09-02,Express,2,1765.06,617.06,On Time
O00916,C0459,P083,W03,2024-04-03,2024-04-05,2024-04-12,Standard,1,2873.64,702.64,Late
O00917,C0287,P031,W06,2025-03-11,2025-03-13,2025-03-15,Express,2,12581.48,4663.48,On Time
O00918,C0432,P021,W09,2025-04-30,2025-05-01,2025-05-03,Express,5,37654.2,14739.2,On Time
O00919,C0351,P126,W07,2024-10-11,2024-10-13,2024-10-18,Standard,3,8927.25,2675.25,On Time
O00920,C0110,P089,W06,2024-12-22,2024-12-22,2024-12-27,Standard,4,14313.2,5841.2,On Time
O00921,C0159,P002,W06,2024-01-11,2024-01-11,2024-01-13,Express,5,20808.05,6823.05,On Time
O00922,C0204,P071,W10,2024-09-16,2024-09-18,2024-09-23,Standard,4,26680.6,11184.6,On Time
O00923,C0324,P121,W10,2024-10-07,2024-10-09,2024-10-14,Standard,5,13257.0,3937.0,On Time
O00924,C0446,P040,W01,2025-10-25,2025-10-27,2025-11-01,Standard,2,12752.1,5034.1,On Time
O00925,C0437,P140,W01,2024-05-02,2024-05-02,2024-05-04,Express,3,1078.14,187.14,On Time
O00926,C0008,P094,W03,2024-12-06,2024-12-08,2024-12-10,Express,5,12872.6,4702.6,On Time
O00927,C0089,P069,W09,2024-03-03,2024-03-03,2024-03-08,Standard,1,2781.16,1107.16,On Time
O00928,C0141,P001,W03,2025-12-06,2025-12-08,2025-12-10,Express,3,9190.95,3496.95,On Time
O00929,C0096,P047,W08,2025-12-14,2025-12-14,2025-12-16,Same Day,1,3716.1,1100.1,Late
O00930,C0429,P064,W06,2024-06-22,2024-06-22,2024-06-27,Standard,3,11579.01,4727.01,On Time
O00931,C0162,P036,W05,2024-11-13,2024-11-13,2024-11-15,Express,5,18067.0,3637.0,On Time
O00932,C0251,P068,W05,2024-07-23,2024-07-23,2024-07-25,Express,1,4957.84,890.84,On Time
O00933,C0292,P040,W03,2025-10-19,2025-10-21,2025-10-28,Express,5,31880.25,12585.25,Late
O00934,C0425,P129,W04,2025-10-23,2025-10-25,2025-10-27,Express,5,31139.35,10049.35,On Time
O00935,C0244,P133,W05,2024-09-21,2024-09-21,2024-09-24,Express,2,1980.38,786.38,Late
O00936,C0323,P083,W10,2025-07-31,2025-08-01,2025-08-02,Same Day,1,2873.64,702.64,On Time
O00937,C0084,P092,W02,2024-12-08,2024-12-09,2024-12-10,Same Day,3,17870.52,4460.52,On Time
O00938,C0243,P112,W10,2025-03-25,2025-03-27,2025-03-29,Express,4,7653.92,3009.92,On Time
O00939,C0056,P060,W07,2024-12-11,2024-12-12,2024-12-13,Same Day,5,32431.95,13186.95,On Time
O00940,C0454,P043,W01,2025-08-14,2025-08-15,2025-08-16,Same Day,3,7924.74,1519.74,On Time
O00941,C0159,P014,W06,2024-05-22,2024-05-22,2024-05-23,Same Day,1,793.87,163.87,On Time
O00942,C0042,P078,W03,2024-06-18,2024-06-19,2024-06-27,Standard,3,20333.58,6353.58,Late
O00943,C0245,P096,W03,2024-04-02,2024-04-04,2024-04-09,Standard,1,5552.67,2230.67,On Time
O00944,C0362,P097,W04,2025-12-04,2025-12-05,2025-12-06,Same Day,4,20865.16,6425.16,On Time
O00945,C0202,P109,W05,2024-05-16,2024-05-17,2024-05-19,Express,5,31778.7,7888.7,On Time
O00946,C0186,P061,W10,2025-08-23,2025-08-23,2025-08-28,Standard,3,5790.51,1950.51,On Time
O00947,C0223,P055,W08,2025-10-23,2025-10-23,2025-10-28,Standard,3,4152.78,795.78,On Time
O00948,C0134,P124,W05,2025-03-11,2025-03-11,2025-03-13,Express,1,7712.67,2728.67,On Time
O00949,C0412,P026,W02,2025-06-13,2025-06-13,2025-06-15,Express,4,16295.24,5719.24,On Time
O00950,C0395,P103,W08,2025-06-03,2025-06-04,2025-06-08,Same Day,4,23258.2,5094.2,Late
O00951,C0433,P122,W08,2025-10-11,2025-10-11,2025-10-12,Same Day,3,2647.59,925.59,On Time
O00952,C0133,P087,W02,2025-03-10,2025-03-12,2025-03-14,Express,5,16352.8,6457.8,On Time
O00953,C0236,P032,W08,2025-04-10,2025-04-11,2025-04-16,Standard,4,8338.32,1438.32,On Time
O00954,C0137,P007,W06,2025-01-13,2025-01-14,2025-01-16,Express,5,5962.1,1727.1,On Time
O00955,C0273,P092,W01,2025-04-02,2025-04-03,2025-04-05,Express,1,5956.84,1486.84,On Time
O00956,C0353,P089,W07,2024-05-28,2024-05-30,2024-06-01,Express,4,14313.2,5841.2,On Time
O00957,C0312,P010,W01,2025-06-20,2025-06-22,2025-06-26,Express,2,15542.88,5934.88,Late
O00958,C0487,P006,W05,2024-03-21,2024-03-22,2024-03-23,Same Day,2,6319.78,1161.78,On Time
O00959,C0264,P078,W04,2024-03-22,2024-03-23,2024-03-28,Standard,5,33889.3,10589.3,On Time
O00960,C0348,P103,W03,2025-03-23,2025-03-24,2025-03-27,Same Day,2,11629.1,2547.1,Late
O00961,C0114,P082,W03,2024-01-20,2024-01-21,2024-01-27,Same Day,1,5701.58,2067.58,Late
O00962,C0169,P108,W10,2024-03-06,2024-03-08,2024-03-10,Express,5,4508.7,1893.7,On Time
O00963,C0438,P039,W06,2024-12-17,2024-12-18,2024-12-20,Express,4,1383.6,363.6,On Time
O00964,C0288,P021,W07,2025-11-20,2025-11-21,2025-11-26,Express,4,30123.36,11791.36,Late
O00965,C0016,P116,W05,2025-06-26,2025-06-27,2025-06-29,Express,4,19639.24,6367.24,On Time
O00966,C0285,P006,W07,2024-12-26,2024-12-28,2024-12-30,Express,3,9479.67,1742.67,On Time
O00967,C0203,P032,W10,2025-07-04,2025-07-04,2025-07-06,Express,1,2084.58,359.58,On Time
O00968,C0462,P056,W09,2024-06-11,2024-06-13,2024-06-15,Express,4,22937.68,5577.68,On Time
O00969,C0116,P137,W06,2024-04-18,2024-04-20,2024-04-21,Same Day,4,4366.56,1586.56,On Time
O00970,C0391,P137,W07,2025-04-05,2025-04-05,2025-04-10,Standard,3,3274.92,1189.92,On Time
O00971,C0326,P106,W07,2024-04-10,2024-04-11,2024-04-12,Same Day,2,2911.92,997.92,On Time
O00972,C0167,P105,W10,2025-09-26,2025-09-28,2025-10-03,Standard,1,1485.08,638.08,On Time
O00973,C0262,P100,W01,2025-12-01,2025-12-01,2025-12-03,Express,5,22828.9,9513.9,On Time
O00974,C0068,P052,W03,2025-01-12,2025-01-14,2025-01-19,Standard,3,9888.0,3921.0,On Time
O00975,C0257,P046,W08,2024-09-07,2024-09-09,2024-09-10,Same Day,4,17736.56,6748.56,On Time
O00976,C0241,P105,W02,2024-06-12,2024-06-12,2024-06-15,Express,5,7425.4,3190.4,Late
O00977,C0225,P137,W02,2024-09-23,2024-09-25,2024-09-26,Same Day,1,1091.64,396.64,On Time
O00978,C0404,P113,W09,2025-01-07,2025-01-08,2025-01-09,Same Day,4,14148.8,5400.8,On Time
O00979,C0408,P037,W03,2025-08-16,2025-08-16,2025-08-17,Same Day,2,2571.92,609.92,On Time
O00980,C0404,P114,W05,2025-12-27,2025-12-28,2026-01-02,Standard,3,8088.63,2463.63,On Time
O00981,C0366,P145,W03,2025-08-31,2025-08-31,2025-09-07,Standard,3,5723.88,1466.88,Late
O00982,C0381,P076,W08,2025-08-04,2025-08-06,2025-08-08,Express,2,6885.22,2837.22,On Time
O00983,C0076,P150,W04,2025-01-28,2025-01-29,2025-01-31,Same Day,3,8486.91,2336.91,Late
O00984,C0301,P089,W10,2025-06-13,2025-06-14,2025-06-16,Express,2,7156.6,2920.6,On Time
O00985,C0008,P124,W09,2025-05-11,2025-05-13,2025-05-18,Standard,4,30850.68,10914.68,On Time
O00986,C0183,P031,W10,2024-08-17,2024-08-17,2024-08-19,Express,2,12581.48,4663.48,On Time
O00987,C0205,P094,W04,2024-01-13,2024-01-15,2024-01-16,Same Day,1,2574.52,940.52,On Time
O00988,C0291,P015,W09,2024-10-04,2024-10-06,2024-10-07,Same Day,4,20513.08,4237.08,On Time
O00989,C0021,P117,W04,2024-07-06,2024-07-08,2024-07-09,Same Day,2,8706.44,2420.44,On Time
O00990,C0390,P063,W01,2024-05-15,2024-05-17,2024-05-19,Express,5,22254.65,8634.65,On Time
O00991,C0043,P030,W02,2024-02-22,2024-02-23,2024-02-24,Same Day,4,6276.08,1788.08,On Time
O00992,C0441,P149,W05,2024-08-08,2024-08-10,2024-08-12,Express,4,25992.48,6680.48,On Time
O00993,C0387,P001,W10,2025-10-20,2025-10-20,2025-10-21,Same Day,3,9190.95,3496.95,On Time
O00994,C0445,P077,W08,2024-06-29,2024-06-30,2024-07-01,Same Day,3,11721.93,3789.93,On Time
O00995,C0164,P125,W08,2025-05-30,2025-05-31,2025-06-02,Same Day,1,3381.01,763.01,Late
O00996,C0327,P114,W02,2025-03-18,2025-03-20,2025-03-22,Express,3,8088.63,2463.63,On Time
O00997,C0351,P121,W06,2024-11-10,2024-11-12,2024-11-14,Express,1,2651.4,787.4,On Time
O00998,C0313,P044,W03,2025-11-19,2025-11-19,2025-11-26,Express,2,11105.88,3081.88,Late
O00999,C0478,P069,W07,2025-04-30,2025-05-02,2025-05-03,Same Day,2,5562.32,2214.32,On Time
O01000,C0231,P091,W05,2024-11-06,2024-11-07,2024-11-12,Standard,3,11378.67,2900.67,On Time
O01001,C0500,P091,W01,2025-03-03,2025-03-03,2025-03-05,Express,2,7585.78,1933.78,On Time
O01002,C0219,P007,W05,2025-11-08,2025-11-10,2025-11-12,Express,3,3577.26,1036.26,On Time
O01003,C0039,P071,W09,2024-07-23,2024-07-23,2024-07-24,Same Day,1,6670.15,2796.15,On Time
O01004,C0144,P125,W07,2025-08-30,2025-08-31,2025-09-05,Standard,2,6762.02,1526.02,On Time
O01005,C0397,P019,W05,2025-07-04,2025-07-05,2025-07-08,Express,3,11646.03,3153.03,Late
O01006,C0168,P113,W04,2025-08-26,2025-08-27,2025-08-28,Same Day,2,7074.4,2700.4,On Time
O01007,C0464,P081,W02,2025-12-07,2025-12-07,2025-12-12,Standard,3,4111.59,739.59,On Time
O01008,C0131,P051,W08,2024-11-24,2024-11-25,2024-11-30,Standard,3,20135.82,7964.82,On Time
O01009,C0192,P016,W01,2025-03-13,2025-03-14,2025-03-16,Express,5,2152.25,942.25,On Time
O01010,C0377,P086,W08,2025-05-31,2025-06-01,2025-06-02,Same Day,1,5114.51,1619.51,On Time
O01011,C0473,P023,W09,2024-04-25,2024-04-27,2024-05-02,Standard,5,4468.8,1983.8,On Time
O01012,C0038,P039,W05,2024-03-15,2024-03-17,2024-03-19,Express,3,1037.7,272.7,On Time
O01013,C0151,P103,W07,2025-06-24,2025-06-26,2025-06-27,Same Day,5,29072.75,6367.75,On Time
O01014,C0346,P058,W07,2024-01-09,2024-01-09,2024-01-11,Express,5,24245.75,5150.75,On Time
O01015,C0158,P038,W10,2024-07-24,2024-07-26,2024-07-28,Express,2,11462.8,3240.8,On Time
O01016,C0476,P084,W06,2024-02-10,2024-02-10,2024-02-11,Same Day,3,2091.72,666.72,On Time
O01017,C0014,P056,W04,2024-06-16,2024-06-17,2024-06-19,Express,3,17203.26,4183.26,On Time
O01018,C0026,P054,W08,2024-05-06,2024-05-07,2024-05-12,Standard,4,15775.28,3123.28,On Time
O01019,C0371,P130,W02,2025-01-24,2025-01-26,2025-01-31,Standard,5,20076.55,4651.55,On Time
O01020,C0098,P082,W06,2025-05-15,2025-05-17,2025-05-18,Same Day,4,22806.32,8270.32,On Time
O01021,C0195,P005,W09,2025-01-03,2025-01-04,2025-01-08,Express,1,5366.16,2339.16,Late
O01022,C0360,P077,W02,2024-12-29,2024-12-30,2025-01-01,Express,2,7814.62,2526.62,On Time
O01023,C0005,P046,W06,2025-04-27,2025-04-27,2025-04-30,Express,5,22170.7,8435.7,Late
O01024,C0317,P076,W10,2025-04-26,2025-04-26,2025-05-01,Standard,3,10327.83,4255.83,On Time
O01025,C0255,P042,W03,2024-06-27,2024-06-29,2024-07-04,Standard,1,397.58,104.58,On Time
O01026,C0456,P085,W01,2024-09-28,2024-09-30,2024-10-02,Express,1,805.41,207.41,On Time
O01027,C0081,P135,W07,2025-02-21,2025-02-21,2025-02-22,Same Day,2,2455.94,943.94,On Time
O01028,C0439,P119,W02,2024-04-04,2024-04-05,2024-04-10,Standard,4,6773.84,2745.84,On Time
O01029,C0166,P066,W08,2025-10-14,2025-10-14,2025-10-16,Express,2,10325.3,2985.3,On Time
O01030,C0067,P057,W10,2024-04-08,2024-04-09,2024-04-11,Express,5,9266.4,2131.4,On Time
O01031,C0169,P048,W04,2024-10-16,2024-10-18,2024-10-23,Standard,3,10619.88,4634.88,On Time
O01032,C0378,P038,W06,2025-08-14,2025-08-15,2025-08-20,Standard,5,28657.0,8102.0,On Time
O01033,C0204,P061,W03,2025-10-09,2025-10-09,2025-10-16,Standard,2,3860.34,1300.34,Late
O01034,C0319,P055,W10,2024-12-18,2024-12-18,2024-12-19,Same Day,4,5537.04,1061.04,On Time
O01035,C0234,P125,W05,2024-12-11,2024-12-12,2024-12-17,Standard,5,16905.05,3815.05,On Time
O01036,C0065,P007,W06,2025-06-15,2025-06-16,2025-06-21,Standard,5,5962.1,1727.1,On Time
O01037,C0232,P089,W05,2024-04-23,2024-04-23,2024-04-24,Same Day,3,10734.9,4380.9,On Time
O01038,C0102,P057,W09,2025-05-31,2025-05-31,2025-06-02,Express,1,1853.28,426.28,On Time
O01039,C0118,P093,W01,2025-07-30,2025-08-01,2025-08-02,Same Day,5,15172.75,2902.75,On Time
O01040,C0143,P109,W09,2024-08-19,2024-08-21,2024-08-26,Standard,2,12711.48,3155.48,On Time
O01041,C0070,P120,W07,2024-10-30,2024-10-31,2024-11-01,Same Day,3,20112.39,7974.39,On Time
O01042,C0387,P018,W04,2025-07-23,2025-07-25,2025-07-27,Express,1,6537.82,2426.82,On Time
O01043,C0428,P050,W03,2024-06-13,2024-06-13,2024-06-15,Express,2,9450.78,2930.78,On Time
O01044,C0106,P150,W02,2024-10-09,2024-10-09,2024-10-11,Express,2,5657.94,1557.94,On Time
O01045,C0396,P135,W02,2024-12-01,2024-12-01,2024-12-02,Same Day,1,1227.97,471.97,On Time
O01046,C0449,P019,W10,2024-05-07,2024-05-09,2024-05-10,Same Day,3,11646.03,3153.03,On Time
O01047,C0116,P125,W10,2025-10-03,2025-10-04,2025-10-06,Express,3,10143.03,2289.03,On Time
O01048,C0030,P111,W08,2025-09-05,2025-09-06,2025-09-11,Standard,4,13640.16,5900.16,On Time
O01049,C0043,P065,W09,2024-10-09,2024-10-10,2024-10-11,Same Day,3,9212.31,3257.31,On Time
O01050,C0400,P069,W04,2024-09-05,2024-09-07,2024-09-09,Express,1,2781.16,1107.16,On Time
O01051,C0049,P026,W07,2025-01-19,2025-01-21,2025-01-23,Same Day,5,20369.05,7149.05,Late
O01052,C0178,P101,W10,2025-08-17,2025-08-19,2025-08-20,Same Day,1,6983.14,2990.14,On Time
O01053,C0291,P007,W07,2025-06-19,2025-06-19,2025-06-21,Express,2,2384.84,690.84,On Time
O01054,C0420,P065,W01,2024-04-11,2024-04-12,2024-04-14,Express,3,9212.31,3257.31,On Time
O01055,C0108,P068,W06,2024-10-10,2024-10-11,2024-10-16,Standard,2,9915.68,1781.68,On Time
O01056,C0163,P138,W06,2024-06-25,2024-06-26,2024-07-01,Standard,2,13268.76,4952.76,On Time
O01057,C0104,P048,W10,2025-10-16,2025-10-17,2025-10-19,Express,4,14159.84,6179.84,On Time
O01058,C0298,P029,W03,2024-12-11,2024-12-12,2024-12-14,Express,2,12823.84,4163.84,On Time
O01059,C0048,P020,W09,2025-07-27,2025-07-28,2025-07-29,Same Day,2,2966.34,1102.34,On Time
O01060,C0472,P102,W03,2025-11-10,2025-11-11,2025-11-13,Express,2,12749.6,5589.6,On Time
O01061,C0423,P058,W02,2024-10-27,2024-10-29,2024-10-30,Same Day,4,19396.6,4120.6,On Time
O01062,C0449,P057,W04,2024-10-07,2024-10-07,2024-10-09,Express,2,3706.56,852.56,On Time
O01063,C0213,P124,W04,2024-05-28,2024-05-28,2024-05-30,Express,4,30850.68,10914.68,On Time
O01064,C0362,P100,W10,2025-08-17,2025-08-18,2025-08-19,Same Day,3,13697.34,5708.34,On Time
O01065,C0165,P020,W06,2025-01-14,2025-01-15,2025-01-20,Standard,2,2966.34,1102.34,On Time
O01066,C0117,P027,W08,2024-04-08,2024-04-10,2024-04-11,Same Day,5,20177.25,5457.25,On Time
O01067,C0317,P014,W05,2025-07-21,2025-07-21,2025-07-23,Express,4,3175.48,655.48,On Time
O01068,C0245,P015,W08,2024-06-24,2024-06-24,2024-06-25,Same Day,3,15384.81,3177.81,On Time
O01069,C0361,P126,W01,2024-10-09,2024-10-11,2024-10-13,Express,4,11903.0,3567.0,On Time
O01070,C0485,P146,W05,2025-04-07,2025-04-08,2025-04-09,Same Day,5,30488.75,7928.75,On Time
O01071,C0301,P014,W01,2025-11-28,2025-11-30,2025-12-02,Express,3,2381.61,491.61,On Time
O01072,C0016,P046,W04,2025-02-27,2025-03-01,2025-03-06,Standard,2,8868.28,3374.28,On Time
